Product_ID,Production_Date,Inspection_Result,Defect_Type,Root_Cause_Category,Supplier_ID,Shift,Inspector_ID,Rework_Required,Cost_of_Defect,First_Time_Yield
P4075,2024-06-11,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P9432,2023-11-29,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P6585,2023-07-02,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P4141,2023-05-30,Pass,N/A,N/A,S005,C,INSP001,No,0,Yes
P9025,2024-05-04,Fail,Material Flaw,Design Flaw,S004,B,INSP002,Yes,1428,No
P3494,2024-01-23,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P7245,2024-09-17,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P3217,2023-04-29,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P7328,2025-03-19,Fail,Misalignment,Design Flaw,S003,A,INSP004,Yes,1912,No
P1926,2023-07-20,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P8608,2025-02-24,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P9980,2025-01-27,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P4733,2025-01-21,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P8011,2024-05-30,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P9944,2024-07-09,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P5319,2023-11-25,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P4452,2024-05-01,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P7816,2024-04-25,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P2104,2023-07-15,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P3103,2025-04-06,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P4739,2025-04-06,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P8193,2024-12-23,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P5335,2024-03-21,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P7668,2024-05-13,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P5683,2023-04-22,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P8966,2023-10-07,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P8902,2023-12-30,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P9837,2024-09-18,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P4205,2023-11-24,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P3904,2025-01-29,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P8707,2024-12-30,Fail,Weld Defect,Human Error,S001,A,INSP002,Yes,383,No
P9227,2023-11-15,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P6370,2025-04-11,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P5823,2024-10-14,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P2340,2024-05-05,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P8288,2023-10-27,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P1184,2024-12-15,Pass,N/A,N/A,S004,B,INSP005,No,0,Yes
P8581,2023-05-29,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P3284,2025-02-07,Pass,N/A,N/A,S005,A,INSP001,No,0,Yes
P8628,2023-10-05,Pass,N/A,N/A,S004,C,INSP001,No,0,Yes
P8221,2024-01-04,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P7366,2023-09-18,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P4551,2024-08-26,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P7231,2024-09-08,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P7806,2024-07-05,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P8823,2023-12-29,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P4620,2023-04-16,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P2552,2024-09-23,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P6432,2024-06-07,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P9837,2024-08-07,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P2996,2024-12-13,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P2602,2023-12-06,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P8612,2024-10-15,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P1492,2024-10-20,Fail,Weld Defect,Machine Fault,S001,C,INSP003,Yes,900,No
P9213,2023-07-05,Pass,N/A,N/A,S004,A,INSP003,No,0,Yes
P5109,2023-06-17,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P1455,2024-05-21,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P9810,2024-03-30,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P9024,2024-03-01,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P5219,2024-02-15,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P4661,2023-07-02,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P8637,2023-06-21,Fail,Weld Defect,Material Issue,S001,C,INSP002,Yes,1385,No
P7133,2024-03-09,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P7673,2024-12-11,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P9878,2023-11-09,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P2065,2024-05-02,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P7160,2023-08-18,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P9785,2023-07-02,Fail,Material Flaw,Machine Fault,S002,C,INSP004,Yes,1991,No
P5083,2024-03-29,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P7448,2025-04-02,Fail,Surface Crack,Machine Fault,S003,B,INSP003,Yes,863,No
P5510,2024-04-10,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P1785,2024-06-15,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P3203,2023-06-29,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P6095,2024-03-25,Pass,N/A,N/A,S003,B,INSP005,No,0,Yes
P6695,2024-10-11,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P8606,2023-12-22,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P4455,2024-06-23,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P2826,2023-11-03,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P9555,2023-07-04,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P1119,2023-05-17,Pass,N/A,N/A,S005,A,INSP001,No,0,Yes
P5891,2023-07-23,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P2491,2024-05-10,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P7852,2024-02-13,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P3372,2023-09-23,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P1671,2024-09-02,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P8307,2024-10-13,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P5223,2025-03-14,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P4438,2024-11-21,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P7492,2023-09-05,Fail,Misalignment,Material Issue,S005,C,INSP004,Yes,821,No
P2116,2023-04-27,Fail,Misalignment,Material Issue,S005,C,INSP005,Yes,398,No
P5618,2023-09-28,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P3243,2024-03-20,Fail,Surface Crack,Material Issue,S005,C,INSP001,Yes,388,No
P6823,2023-06-14,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P6085,2024-04-22,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P7372,2024-10-11,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P1079,2023-10-08,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P2419,2023-06-19,Fail,Weld Defect,Material Issue,S004,A,INSP002,Yes,1202,No
P2630,2023-08-08,Fail,Misalignment,Machine Fault,S004,C,INSP003,Yes,891,No
P3121,2023-08-16,Fail,Weld Defect,Machine Fault,S004,B,INSP003,Yes,569,No
P4258,2025-04-14,Pass,N/A,N/A,S001,C,INSP005,No,0,Yes
P3949,2023-07-11,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P3594,2024-07-05,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P7121,2023-10-18,Pass,N/A,N/A,S004,B,INSP003,No,0,Yes
P5706,2023-12-18,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P6403,2024-07-02,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P8921,2023-08-24,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P5154,2023-10-27,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P8573,2024-04-23,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P7225,2024-12-24,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P3180,2023-11-26,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P3513,2025-03-30,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P3463,2024-06-29,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P8181,2024-07-02,Fail,Weld Defect,Design Flaw,S004,C,INSP005,Yes,478,No
P6397,2023-07-19,Fail,Surface Crack,Design Flaw,S001,A,INSP003,Yes,1701,No
P4812,2025-03-31,Pass,N/A,N/A,S002,B,INSP001,No,0,Yes
P9107,2023-06-16,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P8885,2025-02-20,Pass,N/A,N/A,S003,B,INSP003,No,0,Yes
P2492,2025-02-02,Fail,Surface Crack,Supplier Defect,S002,C,INSP005,Yes,1521,No
P7034,2024-07-27,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P4698,2023-08-15,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P6713,2023-12-18,Pass,N/A,N/A,S001,B,INSP001,No,0,Yes
P8719,2023-11-11,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P6181,2025-01-20,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P1614,2023-05-22,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P1824,2025-03-12,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P7532,2025-02-03,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P6007,2023-09-19,Fail,Porosity,Machine Fault,S004,A,INSP002,Yes,245,No
P1753,2023-08-30,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P5374,2024-04-14,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P5362,2023-09-05,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P7395,2023-09-06,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P8086,2024-11-21,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P2321,2024-05-30,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P7974,2024-02-01,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P3187,2024-04-06,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P9893,2023-10-27,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P3892,2024-04-15,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P8819,2023-06-23,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P4189,2024-08-11,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P6332,2023-08-29,Pass,N/A,N/A,S003,C,INSP004,No,0,Yes
P1360,2024-09-08,Fail,Misalignment,Design Flaw,S001,C,INSP001,Yes,1290,No
P9781,2023-06-09,Pass,N/A,N/A,S003,C,INSP005,No,0,Yes
P8680,2023-08-20,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P8844,2023-07-12,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P9500,2024-03-16,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P2007,2023-10-08,Pass,N/A,N/A,S005,B,INSP004,No,0,Yes
P3957,2024-02-21,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P9537,2023-07-04,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P9858,2024-01-08,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P6030,2024-01-16,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P7705,2024-08-10,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P9761,2024-01-26,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P3606,2024-02-04,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P7142,2023-04-24,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P2187,2024-06-22,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P1020,2024-12-05,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P9292,2024-09-14,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P8663,2025-03-24,Fail,Weld Defect,Machine Fault,S005,A,INSP002,Yes,140,No
P4684,2025-04-04,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P2879,2024-08-15,Fail,Misalignment,Machine Fault,S001,B,INSP003,Yes,1115,No
P5488,2024-05-01,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P9534,2024-07-29,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P8692,2024-03-04,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P2699,2024-10-03,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P2940,2024-09-12,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P9359,2023-06-09,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P7567,2025-01-01,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P3378,2023-08-19,Fail,Surface Crack,Supplier Defect,S004,B,INSP002,Yes,304,No
P4289,2024-01-19,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P9180,2024-04-27,Fail,Weld Defect,Design Flaw,S003,A,INSP005,Yes,1011,No
P4362,2024-03-24,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P1294,2024-01-10,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P2100,2023-06-21,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P6795,2024-06-22,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P1103,2024-02-14,Fail,Misalignment,Design Flaw,S005,A,INSP003,Yes,1058,No
P3025,2024-08-26,Pass,N/A,N/A,S004,B,INSP002,No,0,Yes
P5532,2025-03-24,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P5526,2023-06-26,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P4641,2024-03-31,Fail,Material Flaw,Human Error,S004,A,INSP002,Yes,1132,No
P8354,2024-12-10,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P9553,2023-11-02,Pass,N/A,N/A,S002,C,INSP002,No,0,Yes
P6268,2024-05-19,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P7007,2024-02-16,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P4945,2024-06-10,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P7160,2024-09-10,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P8138,2023-06-02,Pass,N/A,N/A,S002,A,INSP002,No,0,Yes
P7178,2023-09-09,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P7014,2023-04-17,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P5339,2025-03-27,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P9071,2024-09-23,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P2098,2024-11-09,Pass,N/A,N/A,S001,A,INSP005,No,0,Yes
P1726,2024-07-06,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P6519,2023-09-18,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P3250,2024-08-11,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P7536,2024-10-31,Fail,Weld Defect,Material Issue,S005,B,INSP005,Yes,585,No
P7359,2023-11-27,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P3224,2023-06-04,Pass,N/A,N/A,S002,A,INSP004,No,0,Yes
P2597,2024-04-14,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P8777,2024-07-21,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P1623,2023-08-18,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P8410,2024-05-07,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P3185,2024-05-05,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P3919,2023-06-28,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P3967,2024-07-12,Pass,N/A,N/A,S003,A,INSP002,No,0,Yes
P2569,2024-04-12,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P2411,2024-06-28,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P9880,2023-07-03,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P8450,2024-12-22,Fail,Weld Defect,Human Error,S003,A,INSP004,Yes,1039,No
P3788,2024-02-06,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
P1550,2023-06-10,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P4544,2025-03-17,Fail,Material Flaw,Human Error,S001,A,INSP004,Yes,1238,No
P5109,2023-05-26,Pass,N/A,N/A,S005,C,INSP005,No,0,Yes
P4628,2023-11-03,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P5284,2024-09-27,Pass,N/A,N/A,S001,C,INSP003,No,0,Yes
P8377,2023-12-21,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P8091,2023-08-13,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P3600,2024-07-06,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P1217,2024-07-26,Pass,N/A,N/A,S005,C,INSP003,No,0,Yes
P8195,2024-01-23,Pass,N/A,N/A,S001,C,INSP002,No,0,Yes
P7575,2024-03-14,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P5580,2024-06-26,Fail,Misalignment,Supplier Defect,S004,C,INSP001,Yes,929,No
P4631,2024-03-05,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P1827,2024-03-24,Pass,N/A,N/A,S001,A,INSP004,No,0,Yes
P2001,2023-12-27,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P3656,2024-12-01,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P2000,2024-07-11,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P7890,2023-09-12,Pass,N/A,N/A,S003,A,INSP005,No,0,Yes
P5257,2025-01-12,Pass,N/A,N/A,S004,A,INSP001,No,0,Yes
P2105,2024-10-07,Pass,N/A,N/A,S003,A,INSP004,No,0,Yes
P6941,2023-12-02,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P6045,2024-10-14,Pass,N/A,N/A,S001,A,INSP002,No,0,Yes
P9935,2023-05-25,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P4714,2024-12-30,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P5535,2025-02-03,Pass,N/A,N/A,S005,C,INSP004,No,0,Yes
P9105,2024-07-12,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P8611,2024-02-03,Fail,Material Flaw,Design Flaw,S003,A,INSP001,Yes,1522,No
P6237,2024-08-22,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P1620,2024-12-21,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P5219,2024-07-18,Pass,N/A,N/A,S003,B,INSP004,No,0,Yes
P3500,2023-08-10,Pass,N/A,N/A,S004,A,INSP002,No,0,Yes
P1765,2024-10-29,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P5367,2024-08-25,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P1213,2023-12-20,Pass,N/A,N/A,S004,C,INSP005,No,0,Yes
P2559,2024-10-05,Pass,N/A,N/A,S004,C,INSP002,No,0,Yes
P3102,2023-10-14,Pass,N/A,N/A,S002,C,INSP003,No,0,Yes
P2276,2023-04-24,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P6108,2023-04-25,Fail,Porosity,Design Flaw,S005,C,INSP001,Yes,1457,No
P1246,2023-08-11,Pass,N/A,N/A,S004,C,INSP003,No,0,Yes
P6472,2023-09-11,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P1653,2023-05-27,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P2726,2024-10-07,Fail,Porosity,Machine Fault,S002,B,INSP003,Yes,317,No
P2211,2025-03-08,Fail,Surface Crack,Design Flaw,S004,A,INSP005,Yes,879,No
P3138,2024-08-12,Pass,N/A,N/A,S005,A,INSP001,No,0,Yes
P5784,2024-12-12,Pass,N/A,N/A,S003,A,INSP001,No,0,Yes
P8272,2024-11-11,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P6955,2023-09-20,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P9023,2024-09-17,Pass,N/A,N/A,S002,B,INSP003,No,0,Yes
P1911,2024-03-08,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P7694,2024-05-24,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P8609,2024-06-03,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P9358,2025-03-25,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P2519,2024-02-17,Pass,N/A,N/A,S001,A,INSP001,No,0,Yes
P2615,2024-12-29,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P8495,2025-01-22,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P2454,2025-03-24,Fail,Porosity,Human Error,S001,B,INSP003,Yes,691,No
P7038,2024-03-02,Fail,Weld Defect,Supplier Defect,S005,C,INSP003,Yes,170,No
P9405,2025-04-09,Pass,N/A,N/A,S005,A,INSP003,No,0,Yes
P3905,2023-04-24,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P5905,2025-04-14,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P1078,2024-01-27,Pass,N/A,N/A,S002,C,INSP005,No,0,Yes
P7076,2024-07-06,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P1538,2024-01-26,Pass,N/A,N/A,S005,B,INSP001,No,0,Yes
P3466,2024-10-29,Pass,N/A,N/A,S002,A,INSP001,No,0,Yes
P9522,2023-08-05,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P9770,2023-12-19,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P5299,2024-08-29,Pass,N/A,N/A,S002,B,INSP004,No,0,Yes
P9739,2024-11-25,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P2027,2025-03-21,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P6786,2025-04-14,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P7271,2023-07-05,Fail,Material Flaw,Supplier Defect,S002,B,INSP005,Yes,416,No
P7660,2024-08-25,Fail,Material Flaw,Machine Fault,S004,B,INSP002,Yes,754,No
P4199,2025-03-02,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P6951,2024-04-27,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P1645,2024-09-24,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P3974,2024-04-20,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P5020,2023-07-28,Pass,N/A,N/A,S001,A,INSP003,No,0,Yes
P1984,2025-03-26,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P9895,2024-04-22,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P6953,2024-12-27,Pass,N/A,N/A,S005,A,INSP004,No,0,Yes
P6615,2024-07-14,Pass,N/A,N/A,S001,B,INSP002,No,0,Yes
P3905,2025-02-12,Fail,Misalignment,Human Error,S003,B,INSP004,Yes,741,No
P1679,2024-05-20,Pass,N/A,N/A,S002,A,INSP003,No,0,Yes
P5400,2024-12-24,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P9774,2024-10-11,Pass,N/A,N/A,S005,B,INSP002,No,0,Yes
P5061,2025-03-11,Pass,N/A,N/A,S001,B,INSP003,No,0,Yes
P2223,2023-09-09,Pass,N/A,N/A,S003,C,INSP001,No,0,Yes
P7057,2025-02-04,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P7655,2025-01-15,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P1343,2023-12-01,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P5495,2024-08-20,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P9309,2023-10-08,Pass,N/A,N/A,S004,B,INSP001,No,0,Yes
P5658,2025-03-27,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P3173,2023-10-10,Pass,N/A,N/A,S004,B,INSP004,No,0,Yes
P3520,2023-09-19,Fail,Material Flaw,Design Flaw,S002,A,INSP002,Yes,1146,No
P1489,2025-03-06,Pass,N/A,N/A,S005,A,INSP005,No,0,Yes
P1547,2023-12-23,Pass,N/A,N/A,S002,C,INSP001,No,0,Yes
P3748,2023-08-26,Pass,N/A,N/A,S001,C,INSP001,No,0,Yes
P8526,2024-02-08,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P9539,2024-10-06,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P6330,2023-07-25,Pass,N/A,N/A,S002,B,INSP005,No,0,Yes
P4141,2023-06-27,Pass,N/A,N/A,S004,C,INSP004,No,0,Yes
P2445,2024-10-26,Pass,N/A,N/A,S001,C,INSP004,No,0,Yes
P2101,2023-10-05,Pass,N/A,N/A,S003,C,INSP002,No,0,Yes
P5761,2023-09-21,Pass,N/A,N/A,S005,C,INSP002,No,0,Yes
P2148,2024-05-12,Pass,N/A,N/A,S003,B,INSP001,No,0,Yes
P8836,2023-06-25,Pass,N/A,N/A,S004,A,INSP005,No,0,Yes
P2149,2024-02-06,Fail,Weld Defect,Material Issue,S004,A,INSP002,Yes,1541,No
P9027,2023-09-28,Fail,Misalignment,Material Issue,S002,A,INSP001,Yes,314,No
P1905,2024-02-18,Pass,N/A,N/A,S003,A,INSP003,No,0,Yes
P9700,2023-05-14,Pass,N/A,N/A,S004,A,INSP004,No,0,Yes
P4499,2024-12-11,Pass,N/A,N/A,S002,C,INSP004,No,0,Yes
P3950,2023-11-03,Pass,N/A,N/A,S002,B,INSP002,No,0,Yes
P2487,2024-10-21,Fail,Misalignment,Supplier Defect,S002,C,INSP003,Yes,1531,No
P2505,2024-08-08,Pass,N/A,N/A,S002,A,INSP005,No,0,Yes
P8128,2023-08-24,Fail,Weld Defect,Human Error,S003,B,INSP001,Yes,347,No
P9288,2024-03-02,Pass,N/A,N/A,S003,B,INSP002,No,0,Yes
P9550,2025-01-04,Pass,N/A,N/A,S001,B,INSP005,No,0,Yes
P4096,2024-08-21,Pass,N/A,N/A,S005,A,INSP002,No,0,Yes
P8277,2024-04-19,Pass,N/A,N/A,S001,B,INSP004,No,0,Yes
P1186,2024-04-16,Fail,Porosity,Supplier Defect,S004,B,INSP005,Yes,422,No
P2082,2023-09-04,Pass,N/A,N/A,S003,C,INSP003,No,0,Yes
P4879,2024-04-02,Pass,N/A,N/A,S005,B,INSP003,No,0,Yes
P4321,2025-02-02,Pass,N/A,N/A,S005,B,INSP005,No,0,Yes
